frame_idx,timestamp_sec,track_id,x1,y1,x2,y2,confidence
112,1.8769135802469135,35,295,399,370,575,0.7772523760795593
112,1.8769135802469135,20,353,395,396,547,0.6828123927116394
112,1.8769135802469135,57,263,388,304,548,0.66448575258255
112,1.8769135802469135,56,3,390,60,569,0.5911672711372375
112,1.8769135802469135,50,417,410,477,576,0.42323973774909973
112,1.8769135802469135,41,246,399,276,519,0.32911500334739685
113,1.8936717372134038,43,393,402,449,560,0.8038141131401062
113,1.8936717372134038,20,357,396,400,565,0.7619036436080933
113,1.8936717372134038,35,297,398,373,576,0.7169917225837708
113,1.8936717372134038,57,264,386,310,544,0.6393755078315735
113,1.8936717372134038,56,7,390,63,570,0.6203102469444275
113,1.8936717372134038,41,249,397,277,514,0.41655856370925903
114,1.910429894179894,43,397,404,451,559,0.7367532849311829
114,1.910429894179894,20,361,396,405,562,0.6916934251785278
114,1.910429894179894,57,269,388,313,547,0.6749439239501953
114,1.910429894179894,35,303,399,378,578,0.657811164855957
114,1.910429894179894,56,7,390,66,570,0.5886781215667725
114,1.910429894179894,41,253,396,281,516,0.5084087252616882
115,1.9271880511463844,43,402,405,456,557,0.7293187975883484
115,1.9271880511463844,35,318,400,380,579,0.6751648187637329
115,1.9271880511463844,20,365,396,410,552,0.6442087292671204
115,1.9271880511463844,57,273,385,318,547,0.5986229777336121
115,1.9271880511463844,56,12,390,69,570,0.5918735265731812
115,1.9271880511463844,41,256,398,284,516,0.5288640856742859
116,1.9439462081128747,35,322,398,384,583,0.7300828099250793
116,1.9439462081128747,43,402,402,458,557,0.7208452820777893
116,1.9439462081128747,57,274,386,318,549,0.6417425274848938
116,1.9439462081128747,20,367,397,413,555,0.5825463533401489
116,1.9439462081128747,56,10,390,73,578,0.5057295560836792
116,1.9439462081128747,41,257,399,285,514,0.46857351064682007
116,1.9439462081128747,58,0,370,27,633,0.4025212824344635
117,1.960704365079365,35,327,400,389,577,0.7656517624855042
117,1.960704365079365,43,404,401,461,557,0.7252859473228455
117,1.960704365079365,57,278,388,323,559,0.666266918182373
117,1.960704365079365,20,372,395,416,553,0.6190865635871887
117,1.960704365079365,56,15,390,77,576,0.5389242172241211
117,1.960704365079365,58,0,370,32,633,0.5244225263595581
117,1.960704365079365,41,262,397,289,515,0.4133758544921875
118,1.9774625220458553,35,333,400,392,578,0.7622852325439453
118,1.9774625220458553,43,410,400,465,557,0.7052437663078308
118,1.9774625220458553,20,373,396,420,559,0.6837422251701355
118,1.9774625220458553,57,284,386,325,562,0.6648718118667603
118,1.9774625220458553,58,0,370,36,633,0.5293883681297302
118,1.9774625220458553,56,18,389,81,576,0.4861562252044678
119,1.9942206790123456,35,338,399,398,577,0.7376301884651184
119,1.9942206790123456,43,411,399,470,558,0.732507050037384
119,1.9942206790123456,57,285,386,330,545,0.6828022599220276
119,1.9942206790123456,56,21,390,83,578,0.6442962288856506
119,1.9942206790123456,20,378,397,421,561,0.6035392880439758
119,1.9942206790123456,58,0,370,38,633,0.601739227771759
120,2.0109788359788356,35,344,399,401,578,0.7445809245109558
120,2.0109788359788356,57,287,384,334,545,0.690671443939209
120,2.0109788359788356,43,425,400,472,557,0.6857882738113403
120,2.0109788359788356,56,23,389,86,580,0.6551339030265808
120,2.0109788359788356,20,383,396,426,559,0.6490364670753479
120,2.0109788359788356,58,0,370,43,629,0.4830319285392761
121,2.027736992945326,35,344,399,401,578,0.7424232363700867
121,2.027736992945326,57,287,384,334,545,0.6906644701957703
121,2.027736992945326,43,425,399,472,557,0.6855286955833435
121,2.027736992945326,56,23,389,86,579,0.656007707118988
121,2.027736992945326,20,383,396,425,559,0.6412621736526489
121,2.027736992945326,58,0,370,43,629,0.4839978516101837
122,2.0444951499118162,35,348,398,406,578,0.7582163214683533
122,2.0444951499118162,43,424,399,475,559,0.6822196841239929
122,2.0444951499118162,56,30,389,90,573,0.6713386178016663
122,2.0444951499118162,57,292,385,338,546,0.6456742286682129
122,2.0444951499118162,20,387,398,428,554,0.6434480547904968
122,2.0444951499118162,58,0,370,45,630,0.5345760583877563
123,2.0612533068783065,35,358,398,415,576,0.7916231155395508
123,2.0612533068783065,43,430,401,477,564,0.7047086954116821
123,2.0612533068783065,57,298,387,341,545,0.7043353915214539
123,2.0612533068783065,56,37,388,97,581,0.6410819888114929
123,2.0612533068783065,58,0,371,53,627,0.589207112789154
123,2.0612533068783065,20,395,397,435,552,0.5381298065185547
124,2.078011463844797,35,363,399,422,576,0.7545469403266907
124,2.078011463844797,58,0,370,57,628,0.7501827478408813
124,2.078011463844797,57,301,386,344,543,0.682387113571167
124,2.078011463844797,43,441,399,477,568,0.6757193207740784
124,2.078011463844797,56,43,389,101,574,0.6415698528289795
124,2.078011463844797,20,401,398,440,557,0.48473888635635376
125,2.094769620811287,35,368,398,427,575,0.7812973856925964
125,2.094769620811287,57,304,386,350,543,0.7118862271308899
125,2.094769620811287,58,0,372,60,612,0.6610516309738159
125,2.094769620811287,43,441,399,477,567,0.6177441477775574
125,2.094769620811287,56,45,389,104,575,0.6123343110084534
125,2.094769620811287,20,405,398,445,554,0.3833771049976349
126,2.1115277777777774,35,371,399,431,578,0.7683722972869873
126,2.1115277777777774,57,307,386,357,544,0.7040996551513672
126,2.1115277777777774,58,0,373,63,616,0.6976507902145386
126,2.1115277777777774,56,49,389,108,573,0.6916501522064209
127,2.1282859347442677,58,0,372,68,616,0.786311149597168
127,2.1282859347442677,35,376,398,437,577,0.7485278844833374
127,2.1282859347442677,57,310,387,359,543,0.7328846454620361
127,2.1282859347442677,56,51,390,112,574,0.6828833818435669
127,2.1282859347442677,20,415,401,451,539,0.2876048982143402
128,2.145044091710758,58,0,373,68,617,0.7709396481513977
128,2.145044091710758,35,377,398,437,577,0.7409618496894836
128,2.145044091710758,57,309,387,359,543,0.7181236743927002
128,2.145044091710758,56,51,391,112,581,0.671480119228363
129,2.1618022486772484,35,388,397,446,574,0.7570374608039856
129,2.1618022486772484,58,4,372,78,617,0.7130376100540161
129,2.1618022486772484,57,318,388,366,543,0.694974422454834
129,2.1618022486772484,56,60,390,119,574,0.6331426501274109
130,2.1785604056437387,35,390,399,452,575,0.7285477519035339
130,2.1785604056437387,58,11,372,81,609,0.7253923416137695
130,2.1785604056437387,57,321,387,370,544,0.6809718012809753
130,2.1785604056437387,56,63,392,124,576,0.6599715352058411
131,2.195318562610229,35,388,396,458,580,0.7034481763839722
131,2.195318562610229,56,69,393,127,573,0.6989791393280029
131,2.195318562610229,57,323,387,374,545,0.6702444553375244
131,2.195318562610229,58,15,372,84,618,0.6101120710372925
132,2.2120767195767193,57,325,386,375,545,0.703776478767395
132,2.2120767195767193,35,398,398,460,580,0.6870256662368774
132,2.2120767195767193,56,72,393,131,573,0.6845195293426514
132,2.2120767195767193,58,21,376,88,630,0.6651979088783264
133,2.2288348765432096,35,404,397,466,577,0.7319005727767944
133,2.2288348765432096,57,327,386,380,545,0.7140735387802124
133,2.2288348765432096,58,24,374,90,632,0.6203356385231018
133,2.2288348765432096,56,73,394,135,585,0.6069823503494263
133,2.2288348765432096,60,1,402,39,567,0.45217570662498474
134,2.2455930335097,58,25,372,94,632,0.7051680088043213
134,2.2455930335097,57,331,386,382,546,0.6968945860862732
134,2.2455930335097,35,409,398,476,578,0.6822497844696045
134,2.2455930335097,56,79,394,139,575,0.6421446800231934
134,2.2455930335097,60,7,398,42,568,0.40054798126220703
135,2.26235119047619,35,419,398,476,576,0.764349639415741
135,2.26235119047619,58,29,373,100,619,0.7503835558891296
135,2.26235119047619,57,336,388,386,545,0.6606270670890808
135,2.26235119047619,56,84,393,143,575,0.5724401473999023
135,2.26235119047619,60,10,401,44,568,0.3844098150730133
136,2.2791093474426805,35,426,397,477,575,0.7470113039016724
136,2.2791093474426805,58,33,374,104,620,0.7053957581520081
136,2.2791093474426805,57,335,386,393,546,0.6960121393203735
136,2.2791093474426805,56,88,394,147,576,0.6173006892204285
136,2.2791093474426805,60,13,406,46,569,0.4806310832500458
137,2.2958675044091708,35,434,398,477,577,0.7668290138244629
137,2.2958675044091708,58,35,374,107,622,0.7026892304420471
137,2.2958675044091708,56,92,395,150,574,0.6857427954673767
137,2.2958675044091708,57,342,387,394,545,0.6569430232048035
137,2.2958675044091708,60,17,406,50,568,0.4892614185810089
138,2.312625661375661,35,434,398,477,577,0.7656716108322144
138,2.312625661375661,58,35,374,107,622,0.6996633410453796
138,2.312625661375661,56,92,395,150,574,0.6808590888977051
138,2.312625661375661,57,342,387,394,545,0.652642548084259
138,2.312625661375661,60,17,406,50,568,0.48865753412246704
139,2.3293838183421514,57,345,386,397,545,0.7036969661712646
139,2.3293838183421514,35,439,397,478,578,0.703544557094574
139,2.3293838183421514,58,41,374,111,624,0.6920745372772217
139,2.3293838183421514,56,94,395,155,588,0.6782884001731873
139,2.3293838183421514,60,22,405,53,567,0.4200015068054199
140,2.3461419753086417,58,46,374,120,621,0.6831213235855103
140,2.3461419753086417,56,103,394,162,573,0.6401389241218567
140,2.3461419753086417,57,350,381,409,548,0.6209063529968262
140,2.3461419753086417,41,318,398,360,553,0.58470618724823
140,2.3461419753086417,35,438,397,477,582,0.5328927040100098
140,2.3461419753086417,60,30,403,62,568,0.431144118309021
141,2.362900132275132,57,353,378,414,547,0.7326746582984924
141,2.362900132275132,58,53,374,123,628,0.7144819498062134
141,2.362900132275132,56,106,393,167,587,0.5861610174179077
141,2.362900132275132,35,440,399,477,584,0.5087280869483948
141,2.362900132275132,60,33,408,67,569,0.5035482048988342
141,2.362900132275132,41,323,398,363,554,0.3543374836444855
142,2.3796582892416223,58,59,374,127,631,0.7480592727661133
142,2.3796582892416223,56,111,395,171,574,0.6453570127487183
142,2.3796582892416223,60,38,408,69,565,0.49172908067703247
142,2.3796582892416223,57,357,390,430,547,0.4203646183013916
142,2.3796582892416223,41,328,397,367,553,0.3139559328556061
143,2.3964164462081126,58,62,374,131,631,0.7222579121589661
143,2.3964164462081126,56,114,394,175,592,0.6227632164955139
143,2.3964164462081126,60,40,408,72,567,0.5168034434318542
143,2.3964164462081126,57,360,389,412,545,0.5001983642578125
144,2.413174603174603,58,68,374,134,633,0.7737025022506714
144,2.413174603174603,57,361,391,401,545,0.6290916204452515
144,2.413174603174603,56,120,394,180,590,0.5986708998680115
144,2.413174603174603,60,47,405,81,569,0.4874937832355499
145,2.429932760141093,58,71,375,138,626,0.7291164994239807
145,2.429932760141093,57,363,393,406,546,0.6631942987442017
145,2.429932760141093,56,122,393,183,591,0.5208271741867065
145,2.429932760141093,63,396,399,437,542,0.5090050101280212
145,2.429932760141093,60,52,407,83,568,0.479051411151886
146,2.4466909171075835,58,75,376,143,624,0.6856687068939209
146,2.4466909171075835,57,366,391,411,546,0.6680787801742554
146,2.4466909171075835,56,127,392,187,595,0.5648441910743713
146,2.4466909171075835,63,402,400,443,542,0.5276269316673279
146,2.4466909171075835,60,55,409,88,568,0.4892517030239105
147,2.4634490740740738,58,80,376,147,620,0.7633736729621887
147,2.4634490740740738,57,363,392,414,548,0.6754047274589539
147,2.4634490740740738,56,134,394,192,573,0.6672929525375366
147,2.4634490740740738,60,59,409,91,566,0.5327367782592773
147,2.4634490740740738,63,405,400,446,543,0.49888575077056885
148,2.480207231040564,57,366,394,419,548,0.6943157315254211
148,2.480207231040564,58,83,376,151,612,0.6834024786949158
148,2.480207231040564,56,134,392,195,591,0.6329997777938843
148,2.480207231040564,60,62,410,94,566,0.6112452745437622
148,2.480207231040564,63,409,400,448,542,0.5563071370124817
149,2.4969653880070544,56,138,394,199,596,0.6839355826377869
149,2.4969653880070544,58,88,378,154,611,0.6531930565834045
149,2.4969653880070544,60,68,409,99,569,0.6424463987350464
149,2.4969653880070544,57,359,393,422,551,0.620421290397644
149,2.4969653880070544,63,414,399,455,543,0.5388393998146057
149,2.4969653880070544,64,8,422,57,575,0.4813140034675598
150,2.5137235449735447,56,138,394,199,596,0.6818682551383972
150,2.5137235449735447,58,88,378,154,611,0.6574707627296448
150,2.5137235449735447,60,68,409,99,569,0.6431965231895447
150,2.5137235449735447,57,360,393,422,551,0.6136949062347412
150,2.5137235449735447,63,414,399,455,543,0.5387768745422363
150,2.5137235449735447,64,8,421,57,575,0.4819994270801544
151,2.530481701940035,57,378,393,431,549,0.6643074154853821
151,2.530481701940035,58,98,376,163,605,0.6595636010169983
151,2.530481701940035,56,147,393,208,596,0.6197957992553711
151,2.530481701940035,60,76,410,109,568,0.5899386405944824
151,2.530481701940035,63,424,400,461,541,0.5495375394821167
151,2.530481701940035,64,17,415,66,575,0.4728880226612091
152,2.5472398589065253,58,103,376,167,626,0.7501465678215027
152,2.5472398589065253,57,383,393,436,548,0.7214434146881104
152,2.5472398589065253,56,152,394,212,576,0.6719276905059814
152,2.5472398589065253,63,428,400,469,543,0.6309079527854919
152,2.5472398589065253,60,81,409,113,567,0.5543797612190247
152,2.5472398589065253,64,22,425,69,575,0.4349592626094818
153,2.5639980158730156,57,386,393,440,549,0.7327973246574402
153,2.5639980158730156,58,107,378,172,628,0.6706120371818542
153,2.5639980158730156,56,155,395,216,597,0.6705577373504639
153,2.5639980158730156,60,86,411,116,565,0.6127871870994568
153,2.5639980158730156,63,433,402,475,542,0.5528541207313538
153,2.5639980158730156,64,24,413,74,575,0.45196637511253357
154,2.580756172839506,57,388,393,445,551,0.7312433123588562
154,2.580756172839506,58,111,375,175,625,0.7233147621154785
154,2.580756172839506,56,159,395,221,597,0.6896848678588867
154,2.580756172839506,60,91,408,122,567,0.6644358038902283
154,2.580756172839506,64,28,413,79,575,0.5329269170761108
154,2.580756172839506,63,437,404,474,541,0.5059728026390076
155,2.597514329805996,57,397,392,449,549,0.7727742195129395
155,2.597514329805996,58,117,377,179,614,0.7496490478515625
155,2.597514329805996,60,95,401,131,566,0.6040223836898804
155,2.597514329805996,56,163,396,225,595,0.5616069436073303
155,2.597514329805996,63,441,402,477,540,0.5356320142745972
155,2.597514329805996,64,34,422,84,575,0.48357006907463074
156,2.6142724867724865,57,399,393,454,549,0.7612444162368774
156,2.6142724867724865,58,122,375,184,609,0.755749523639679
156,2.6142724867724865,60,99,402,132,568,0.6464676260948181
156,2.6142724867724865,56,169,395,230,595,0.6093451380729675
156,2.6142724867724865,64,40,424,88,575,0.5643374919891357
156,2.6142724867724865,63,450,407,477,540,0.5254437327384949
157,2.6310306437389768,58,125,376,188,605,0.7920799255371094
157,2.6310306437389768,57,404,392,458,548,0.7308459877967834
157,2.6310306437389768,60,104,406,137,564,0.5981003046035767
157,2.6310306437389768,56,176,396,234,571,0.5975661873817444
157,2.6310306437389768,63,454,407,478,539,0.37723562121391296
157,2.6310306437389768,64,44,427,91,575,0.30742597579956055
158,2.647788800705467,58,128,374,191,609,0.7461015582084656
158,2.647788800705467,57,406,393,462,548,0.6907168626785278
158,2.647788800705467,60,108,402,146,567,0.6778732538223267
158,2.647788800705467,56,178,396,238,594,0.6535548567771912
158,2.647788800705467,64,46,418,96,574,0.4165366291999817
159,2.6645469576719574,58,131,375,196,609,0.7532556056976318
159,2.6645469576719574,60,111,398,150,568,0.6812565922737122
159,2.6645469576719574,57,407,393,466,549,0.675469696521759
159,2.6645469576719574,56,180,396,242,594,0.658822238445282
159,2.6645469576719574,64,49,419,100,574,0.2874836325645447
160,2.6813051146384477,58,136,376,198,626,0.7496078014373779
160,2.6813051146384477,57,409,393,469,547,0.6949532628059387
160,2.6813051146384477,56,183,396,244,591,0.641360342502594
160,2.6813051146384477,60,115,396,155,566,0.6168318390846252
160,2.6813051146384477,64,53,425,102,573,0.4116770327091217
161,2.698063271604938,58,140,376,201,607,0.7449324131011963
161,2.698063271604938,57,411,390,470,548,0.6776992082595825
161,2.698063271604938,56,185,395,248,596,0.6384634971618652
161,2.698063271604938,60,117,394,155,566,0.6342480778694153
161,2.698063271604938,64,54,417,106,575,0.4635384976863861
162,2.7148214285714283,58,142,375,203,607,0.7349492907524109
162,2.7148214285714283,56,187,395,250,595,0.700674831867218
162,2.7148214285714283,57,416,390,472,549,0.6698812246322632
162,2.7148214285714283,60,120,393,157,567,0.6494948863983154
162,2.7148214285714283,64,59,421,108,575,0.557535707950592
163,2.7315795855379186,58,145,377,206,622,0.6530424356460571
163,2.7315795855379186,57,416,393,475,548,0.6511073708534241
163,2.7315795855379186,56,193,395,253,586,0.6374500393867493
163,2.7315795855379186,60,123,393,160,567,0.5993662476539612
163,2.7315795855379186,64,62,425,108,575,0.4418536424636841
164,2.748337742504409,58,147,376,208,627,0.669197142124176
164,2.748337742504409,56,195,396,255,577,0.6613309383392334
164,2.748337742504409,57,419,392,476,549,0.6302982568740845
164,2.748337742504409,60,124,394,161,565,0.5642334818840027
164,2.748337742504409,64,66,427,110,574,0.48034384846687317
165,2.765095899470899,58,148,377,210,619,0.6912137866020203
165,2.765095899470899,56,196,396,257,585,0.6433531045913696
165,2.765095899470899,57,422,391,476,548,0.6225821375846863
165,2.765095899470899,60,125,394,170,561,0.6016237735748291
165,2.765095899470899,64,65,424,114,573,0.4873995780944824
166,2.7818540564373895,56,199,395,259,579,0.6883569359779358
166,2.7818540564373895,58,150,376,212,619,0.6591741442680359
166,2.7818540564373895,57,425,391,477,548,0.6217746734619141
166,2.7818540564373895,60,129,395,170,565,0.6051085591316223
166,2.7818540564373895,64,68,418,117,573,0.4553169906139374
166,2.7818540564373895,66,126,399,160,566,0.4390958845615387
167,2.79861221340388,56,199,395,259,579,0.6885666847229004
167,2.79861221340388,58,150,376,212,619,0.6606900095939636
167,2.79861221340388,57,424,391,477,548,0.6214817762374878
167,2.79861221340388,60,129,395,170,565,0.6043921709060669
167,2.79861221340388,64,68,418,117,573,0.47184932231903076
167,2.79861221340388,66,126,399,160,566,0.43880096077919006
167,2.79861221340388,67,0,409,19,512,0.35264497995376587
168,2.81537037037037,58,153,374,216,611,0.7003980875015259
168,2.81537037037037,60,135,392,175,566,0.6836284399032593
168,2.81537037037037,56,203,395,263,592,0.6754294633865356
168,2.81537037037037,57,427,391,477,545,0.6321198344230652
168,2.81537037037037,67,0,410,24,509,0.5709691047668457
168,2.81537037037037,66,132,396,164,566,0.41115468740463257
169,2.8321285273368604,58,157,375,218,612,0.7298063039779663
169,2.8321285273368604,56,207,393,265,581,0.6761023998260498
169,2.8321285273368604,67,0,411,25,508,0.669818103313446
169,2.8321285273368604,57,429,390,477,545,0.635442316532135
169,2.8321285273368604,60,137,392,174,563,0.6107763051986694
170,2.8488866843033507,58,159,376,220,604,0.7308641672134399
170,2.8488866843033507,67,0,411,29,507,0.6989827752113342
170,2.8488866843033507,56,206,392,268,591,0.6678745746612549
170,2.8488866843033507,60,138,392,174,564,0.5527918338775635
170,2.8488866843033507,57,431,391,477,544,0.49915528297424316
171,2.865644841269841,58,160,377,221,605,0.6785410642623901
171,2.865644841269841,67,0,410,30,508,0.6672584414482117
171,2.865644841269841,56,208,392,269,592,0.6289618611335754
171,2.865644841269841,60,139,392,175,564,0.5643455386161804
171,2.865644841269841,57,433,391,478,544,0.4494563639163971
172,2.8824029982363313,58,161,376,222,605,0.7159572839736938
172,2.8824029982363313,56,210,391,271,588,0.6700373888015747
172,2.8824029982363313,67,0,409,33,505,0.6270921230316162
172,2.8824029982363313,66,141,395,173,564,0.5963810682296753
172,2.8824029982363313,57,435,390,477,543,0.42507651448249817
172,2.8824029982363313,64,85,416,129,571,0.34838593006134033
173,2.8991611552028216,56,212,391,272,582,0.6803971529006958
173,2.8991611552028216,58,164,374,224,599,0.6253230571746826
173,2.8991611552028216,67,0,408,34,502,0.601980447769165
173,2.8991611552028216,66,141,394,173,565,0.5650691986083984
173,2.8991611552028216,57,435,391,477,543,0.4070098400115967
173,2.8991611552028216,64,85,421,129,571,0.2993433475494385
174,2.915919312169312,58,165,373,226,601,0.6989549994468689
174,2.915919312169312,56,214,391,273,578,0.6623802781105042
174,2.915919312169312,67,1,408,35,502,0.6427890658378601
174,2.915919312169312,57,436,391,477,543,0.6064249873161316
174,2.915919312169312,66,141,393,174,564,0.587982714176178
175,2.932677469135802,58,166,373,227,603,0.793163537979126
175,2.932677469135802,56,218,392,275,578,0.6442145109176636
175,2.932677469135802,66,144,391,176,563,0.6406635046005249
175,2.932677469135802,67,4,408,36,498,0.6276004314422607
175,2.932677469135802,57,439,391,477,542,0.5714683532714844
176,2.9494356261022925,58,168,373,229,601,0.7652938365936279
176,2.9494356261022925,56,219,393,277,570,0.7321572303771973
176,2.9494356261022925,66,145,391,176,562,0.6449780464172363
176,2.9494356261022925,67,7,407,39,506,0.6337274312973022
176,2.9494356261022925,57,441,391,477,541,0.44065675139427185
176,2.9494356261022925,64,87,424,134,569,0.341525673866272
177,2.966193783068783,58,171,372,231,600,0.693683385848999
177,2.966193783068783,56,220,393,279,571,0.6889181137084961
177,2.966193783068783,66,147,391,179,561,0.6601943969726562
177,2.966193783068783,67,11,406,43,498,0.6336074471473694
178,2.982951940035273,56,222,393,281,572,0.7624920606613159
178,2.982951940035273,66,149,393,181,562,0.6631218194961548
178,2.982951940035273,67,14,407,44,497,0.6462841629981995
178,2.982951940035273,58,173,374,233,597,0.5974820852279663
178,2.982951940035273,57,445,391,477,543,0.3068673312664032
178,2.982951940035273,64,93,421,140,569,0.28913259506225586
179,2.9997100970017634,56,224,395,284,572,0.7552842497825623
179,2.9997100970017634,67,17,407,48,500,0.7169225811958313
179,2.9997100970017634,58,175,374,236,600,0.6737768650054932
179,2.9997100970017634,66,151,394,182,562,0.673649251461029
179,2.9997100970017634,64,99,425,141,528,0.372038871049881
179,2.9997100970017634,57,448,392,477,543,0.3565083146095276
180,3.0164682539682537,56,227,393,287,574,0.7084091901779175
180,3.0164682539682537,58,179,374,240,609,0.6411001086235046
180,3.0164682539682537,66,154,392,184,558,0.6206381320953369
180,3.0164682539682537,67,23,407,55,493,0.5991478562355042
181,3.033226410934744,56,227,393,287,575,0.7081028819084167
181,3.033226410934744,58,179,374,240,608,0.653367280960083
181,3.033226410934744,66,154,392,184,558,0.6188933849334717
181,3.033226410934744,67,23,407,55,493,0.5956498980522156
182,3.0499845679012343,56,230,393,293,584,0.7154489755630493
182,3.0499845679012343,58,184,372,245,606,0.7146365642547607
182,3.0499845679012343,67,32,407,57,494,0.6467825770378113
182,3.0499845679012343,66,159,392,193,564,0.6384378671646118
182,3.0499845679012343,64,102,418,150,569,0.49251776933670044
183,3.0667427248677246,58,188,371,248,602,0.7882847785949707
183,3.0667427248677246,56,233,393,296,592,0.6742179989814758
183,3.0667427248677246,66,162,394,195,563,0.6525335311889648
183,3.0667427248677246,67,35,406,64,494,0.5157574415206909
183,3.0667427248677246,64,106,420,153,568,0.3095073997974396
184,3.083500881834215,56,237,394,300,573,0.6699442863464355
184,3.083500881834215,58,190,370,252,606,0.653495728969574
184,3.083500881834215,66,165,391,198,562,0.639220118522644
184,3.083500881834215,67,41,404,65,495,0.5044891834259033
184,3.083500881834215,64,109,410,155,568,0.28409501910209656
185,3.100259038800705,66,166,390,202,561,0.6786878108978271
185,3.100259038800705,58,193,377,256,600,0.6457432508468628
185,3.100259038800705,56,241,393,306,572,0.6320139765739441
185,3.100259038800705,67,44,407,69,495,0.569081723690033
185,3.100259038800705,64,113,410,159,567,0.5288620591163635
186,3.1170171957671955,56,244,394,306,574,0.7472270131111145
186,3.1170171957671955,66,170,391,205,560,0.6457692384719849
186,3.1170171957671955,58,196,373,257,607,0.6066692471504211
186,3.1170171957671955,67,49,404,80,494,0.5229483246803284
187,3.133775352733686,58,201,372,261,617,0.7172294855117798
187,3.133775352733686,56,251,393,311,571,0.6915014982223511
187,3.133775352733686,67,52,403,81,494,0.5852960348129272
187,3.133775352733686,66,172,390,207,559,0.5665640234947205
187,3.133775352733686,64,119,419,166,568,0.29241156578063965
188,3.150533509700176,58,201,372,261,614,0.6960113644599915
188,3.150533509700176,56,251,393,311,571,0.6757506728172302
188,3.150533509700176,66,172,390,207,559,0.5898304581642151
188,3.150533509700176,67,51,403,82,494,0.5875722765922546
188,3.150533509700176,64,120,419,167,568,0.28351208567619324
189,3.1672916666666664,58,202,374,264,604,0.7480871081352234
189,3.1672916666666664,56,252,393,313,580,0.6294236183166504
189,3.1672916666666664,66,177,389,214,563,0.6218050718307495
189,3.1672916666666664,67,56,405,81,495,0.5496532320976257
189,3.1672916666666664,64,121,423,169,567,0.39182525873184204
190,3.1840498236331567,58,206,372,268,599,0.7511940598487854
190,3.1840498236331567,56,255,393,316,574,0.6846426129341125
190,3.1840498236331567,66,179,388,216,563,0.6640698909759521
190,3.1840498236331567,67,60,406,86,494,0.46991032361984253
190,3.1840498236331567,64,125,419,172,568,0.4484800100326538
191,3.200807980599647,58,208,372,272,600,0.7545341849327087
191,3.200807980599647,56,261,393,319,570,0.6920138001441956
191,3.200807980599647,66,183,389,218,561,0.6368104219436646
191,3.200807980599647,67,63,405,89,493,0.55666184425354
192,3.2175661375661373,56,267,394,327,571,0.7504453063011169
192,3.2175661375661373,66,189,389,225,556,0.7080197930335999
192,3.2175661375661373,58,217,374,280,597,0.6378123164176941
192,3.2175661375661373,67,73,404,100,492,0.595331609249115
193,3.2343242945326276,56,270,394,332,572,0.6826902031898499
193,3.2343242945326276,58,221,373,285,602,0.6677895188331604
193,3.2343242945326276,67,76,405,106,496,0.5715261101722717
193,3.2343242945326276,66,193,389,228,557,0.566843569278717
194,3.251082451499118,58,224,372,288,604,0.7519902586936951
194,3.251082451499118,56,273,392,335,574,0.6369853615760803
194,3.251082451499118,64,142,422,190,568,0.5312266945838928
194,3.251082451499118,66,197,390,233,560,0.5255225300788879
194,3.251082451499118,67,80,406,107,494,0.46387869119644165
195,3.267840608465608,58,228,371,291,606,0.7475175857543945
195,3.267840608465608,56,279,391,339,572,0.6922202110290527
195,3.267840608465608,66,200,392,235,554,0.546960711479187
195,3.267840608465608,70,0,400,56,675,0.538176417350769
195,3.267840608465608,67,85,407,115,495,0.48432019352912903
195,3.267840608465608,64,146,422,193,566,0.38156476616859436
196,3.2845987654320985,56,285,391,344,570,0.7371003031730652
196,3.2845987654320985,58,232,371,296,602,0.6790251731872559
196,3.2845987654320985,67,88,404,120,495,0.6680073738098145
196,3.2845987654320985,64,149,421,198,568,0.5602608323097229
196,3.2845987654320985,66,204,391,241,557,0.5539382100105286
196,3.2845987654320985,70,0,399,61,675,0.5292432308197021
197,3.301356922398589,56,288,393,348,571,0.7697487473487854
197,3.301356922398589,58,237,373,300,599,0.6460703611373901
197,3.301356922398589,60,209,392,244,556,0.5744619369506836
197,3.301356922398589,67,92,406,125,494,0.5723419189453125
197,3.301356922398589,64,154,408,201,568,0.5658423900604248
197,3.301356922398589,70,0,402,64,675,0.4998761713504791
197,3.301356922398589,66,208,393,241,518,0.40434393286705017
198,3.318115079365079,56,291,390,353,571,0.698907196521759
198,3.318115079365079,58,242,371,304,625,0.6886422038078308
198,3.318115079365079,70,0,402,69,674,0.6337090134620667
198,3.318115079365079,67,96,405,131,494,0.5789245963096619
198,3.318115079365079,60,212,392,249,557,0.4528682827949524
198,3.318115079365079,64,158,420,207,567,0.4088275134563446
199,3.3348732363315694,58,245,373,308,607,0.6812556385993958
199,3.3348732363315694,56,296,391,357,572,0.6663348078727722
199,3.3348732363315694,70,0,400,74,674,0.6558982729911804
199,3.3348732363315694,64,162,421,212,568,0.5926287770271301
199,3.3348732363315694,67,98,406,132,495,0.577152669429779
199,3.3348732363315694,60,215,392,253,560,0.46247345209121704
200,3.3516313932980597,56,300,390,360,572,0.7160812020301819
200,3.3516313932980597,58,248,372,312,605,0.7005448937416077
200,3.3516313932980597,70,1,398,80,674,0.6451857089996338
200,3.3516313932980597,67,104,406,136,493,0.6227417588233948
200,3.3516313932980597,64,166,415,214,568,0.5673949718475342
200,3.3516313932980597,60,220,393,256,558,0.5076655745506287
